name,type,score,score_num
USB双摄像头,摄影摄像,0,1
猫头鹰代驾,旅行交通,0,0
面包烘焙游戏,游戏,0,0
新冷水江,新闻资讯,0,0
利民红云,效率办公,0,0
多彩理县,新闻资讯,0,0
公主换装游戏,游戏,0,0
健康莱医,医疗健康,0,0
睛彩宁夏,影音视听,0,0
芭比时尚衣橱,游戏,2,50
天天P图秀,摄影摄像,1,5
万魔助手,影音视听,2.5,135
真实赛车模拟,游戏,0,0
汽车模拟驾驶,游戏,0,0
奇怪的大冒险,游戏,4,5
中华古籍,新闻资讯,0,0
Movie Night,娱乐消遣,0,0
恐怖模拟山羊,游戏,0,0
鹰明出行,旅行交通,0,0
漂流瓶瓶,聊天社交,0,0
聚财账本,金融理财,0,0
95美女秀,影音视听,5,2073
Hello Kitty果园,游戏,0,0
润滑长城,时尚购物,0,0
我的江宁,居家生活,0,2
像素吃鸡战3D,游戏,0,0
Alibaba.com,实用工具,4,67
恒大财富,金融理财,4.5,360
华融证券,金融理财,0,0
申万宏源,金融理财,5,400
读经计划,图书阅读,0,0
蛇蛇大作战,游戏,2.5,11
老爹果汁店,游戏,0,0
达芬奇密室,游戏,4.5,35
医药购,医疗健康,0,0
过山车乐园,游戏,0,0
儿童吃鸡战,游戏,3.5,9
赣州通,新闻资讯,0,0
健康云,医疗健康,2,9
空难模拟器,游戏,0,0
微钱贷,金融理财,0,0
全能行,金融理财,2,33
极限狂飙,游戏,0,0
超级坦克,游戏,0,0
唧唧 -动漫电影影视免费看,聊天社交,0,0
顺风车主-有车就能当司机,旅行交通,0,0
天天爱消除（樱桃小丸子版）,游戏,3,8310
火线精英行动-决战和平世界,游戏,0,3
陪玩恋爱-视频聊天交友,聊天社交,0,0
花花借贷-借钱贷款分期,金融理财,0,0
MOJiTest日语能力考背词,学习教育,0,0
住小帮 - 装修设计软件,居家生活,0,1
按个摩-按摩约单陪玩吧,聊天社交,0,0
江苏互联网医院医生版,医疗健康,0,0
网才-前程无忧企业版,效率办公,3,8
语文同步学-作业辅导,学习教育,4.5,528
人升-游戏化待办事项,效率办公,0,0
打灯-婚恋交友同城约,聊天社交,0,0
我的米加小镇：电视节目,游戏,0,1
植物大战木乃伊-僵尸生存,游戏,5,6
视频低音均衡播放器,影音视听,4.5,30
广发证券开户-炒股票,金融理财,4.5,1393
房地产经纪人准题库,学习教育,5,148
AfterShip查寄国际快递,时尚购物,0,0
长青采购中心极速版,时尚购物,0,0
笔趣阁免费小说大全,图书阅读,5,1739
专利代理人考试题库,学习教育,0,0
儿童青少年视力健康,实用工具,0,0
最美证件照制作拍摄,摄影摄像,0,0
哇塞直播-视频交友,影音视听,0,0
一点英语-口语听力,学习教育,4.5,115
初级审计师准题库,学习教育,5,79
初级统计师准题库,学习教育,5,73
健康管理师准题库,学习教育,0,0
衣橱日记-穿搭日历,实用工具,4.5,24
莉比小公主梦幻甜品店,游戏,3.5,5
巨人奥特曼战恐龙,娱乐消遣,4,39
碰碰狐宝宝爱睡觉,学习教育,0,0
南通照护工作人员,医疗健康,0,0
闹闹天宫-腾讯国风竞技,游戏,3,35
儿童汽车涂色游戏,学习教育,5,31
生肖星座缘分测算,娱乐消遣,0,0
酷爱剪辑视频编辑,摄影摄像,3,5
我的世界盒子攻略,实用工具,3,82
一寸照证件照制作,摄影摄像,0,0
美颜萌拍滤镜相机,摄影摄像,0,0
长葛轩辕村镇银行,金融理财,0,0
贵安发展村镇银行,金融理财,0,0
江口长征村镇银行,金融理财,0,0
乐东惠丰村镇银行,金融理财,0,0
乐陵圆融村镇银行,金融理财,0,0
芝罘齐丰村镇银行,金融理财,0,0
新湖期货投资交易,金融理财,0,0
听书有声免费小说,图书阅读,5,107
四川麻将（血战到底）,游戏,4,3127
中再数据宝司机端,旅行交通,0,0
极酷视频-免广告,影音视听,0,0
超级截图录屏大师,摄影摄像,4.5,376
文旅头条新闻网,新闻资讯,0,0
我的生存：迷你乐园,游戏,4.5,55
本溪市中心医院,医疗健康,0,0
贷款荚-借钱借款,金融理财,5,3046
蝴蝶广场舞教学,影音视听,0,0
图片文字扫描王,效率办公,0,0
马赛克-照片处理,摄影摄像,3,41
美颜美妆P图相机,摄影摄像,0,0
宝宝巴士游乐园,学习教育,4,204
宝宝迷宫历险记,学习教育,5,340
家庭医生医生端,效率办公,0,0
开心语音变声器,实用工具,0,0
免费小说阅读app,图书阅读,0,0
艺术签名专业版,实用工具,4.5,47959
天下女人研习社,学习教育,0,0
美照智能证件照,摄影摄像,0,0
三毛游-电子导游,旅行交通,0,1
悟空租车极速版,旅行交通,0,0
最美证件照拍摄,摄影摄像,0,2
照片拼接编辑器,摄影摄像,5,11
iFaceCheck移动版,医疗健康,0,0
卡车模拟器：欧洲2,游戏,0,4
苏州市立医院,医疗健康,0,0
木筏生存逃离鲨鱼,游戏,0,0
华为合作伙伴,新闻资讯,0,0
Easy Voice Changer,影音视听,0,0
屏幕录制大师,影音视听,4,67
音效增强大师,影音视听,0,0
大总管员工端,效率办公,0,0
世强元件电商,效率办公,0,4
肾泰网健康端,医疗健康,0,0
宝宝欢乐教室,学习教育,5,631
宝宝节奏大师,学习教育,3.5,43
宝宝出行安全,学习教育,4.5,89
巴啦啦魔法海萤堡,游戏,0,0
菲梦少女人气偶像,游戏,0,0
好生意经理版,效率办公,0,0
畜牧堂服务端,医疗健康,0,0
渝悦灵专家版,医疗健康,0,0
深农商收钱宝,金融理财,0,0
医学基础题库,学习教育,0,0
HDMI Certification,实用工具,0,0
吉林省图书馆,图书阅读,0,0
蜜桃言情小说,图书阅读,0,0
超强极速清理,实用工具,0,0
我的心理医生,医疗健康,0,0
东莞农商银行,金融理财,1.5,11
智慧卫生监督,效率办公,0,0
马上借款借条,金融理财,0,0
DJ混音播放器,影音视听,4,16
富掌柜商户版,实用工具,0,0
玖玖信用借钱,金融理财,0,0
四大古典名著,图书阅读,4,12
爱拾光教师版,摄影摄像,0,0
欧洲卡车司机2018,游戏,3,12
恐龙机甲变形记,游戏,0,0
兰博汽车模拟器,游戏,4,19
爆米花视频,影音视听,4.5,716
酷炫颜文字,娱乐消遣,0,0
广安门医院,医疗健康,4,58
精臣云打印,效率办公,0,0
舌尖上的美食梦,游戏,0,3
猜谜语达人,娱乐消遣,0,0
我是汽车王,学习教育,0,0
越野自行车赛车,游戏,3.5,9
网红吃播模拟器,游戏,0,0
5v5荒野求生枪战,游戏,0,1
赛尔号星球大战,游戏,2,119
恐怖的海绵宝宝,游戏,0,0
DIY史莱姆制造者,游戏,0,0
美味点心屋,学习教育,0,0
混凝土大师,实用工具,0,2
神奇发型屋,摄影摄像,5,368
方正媒体云,新闻资讯,0,0
BlackPlayer EX,影音视听,0,0
辽阳惠民卡,实用工具,0,0
随炼教练版,体育运动,0,0
TripSource China,旅行交通,0,0
大阪周游卡,旅行交通,0,0
医务在线,医疗健康,0,0
学校午餐便当,游戏,0,0
今川日语,学习教育,4,18
浙医二院,医疗健康,0,4
麒麟电视,影音视听,0,2
人民视频,新闻资讯,0,1
小猪佩奇拼图,游戏,3.5,16
企业互通,效率办公,0,0
Square Emoji,影音视听,0,0
冬雷脑科,医疗健康,0,0
圆梦志愿,学习教育,0,0
袖珍海盗,学习教育,0,0
睡眠声音,医疗健康,0,0
恒生中国,金融理财,0,0
飞龙模拟器3D,游戏,0,0
人民智云,新闻资讯,0,0
金制空气,居家生活,0,0
财通证券,金融理财,5,466
韩国问我,旅行交通,0,3
每日金句,实用工具,0,0
马拉马拉,体育运动,1,48
中大联合,金融理财,0,0
青岛人社,实用工具,2.5,23
诗画平顺,新闻资讯,0,0
博联智能,实用工具,0,0
画个火柴人2,游戏,3,1414
FITTING GYM,体育运动,0,0
TeamViewer,效率办公,2.5,441
老爹汉堡店,游戏,0,4
像素人派对,游戏,0,0
小狗模拟器,游戏,3.5,9
SUV汽车驾驶,游戏,0,0
鸽子模拟器,游戏,0,1
HOME张江,居家生活,0,0
钢琴模拟器,游戏,0,0
艺术品,图书阅读,0,0
像素涂色,游戏,0,3
儿童画画,游戏,4,16
音乐大师,游戏,2.5,5
iTrader,金融理财,0,0
车集-一站式B2B车商服务平台,效率办公,0,0
尚层装饰-高端大宅别墅装修,居家生活,0,0
有道精品课-网易匠心出品,学习教育,4.5,4860
密室逃脱绝境系列3画仙奇缘,游戏,4.5,1138
密室逃脱绝境系列8酒店惊魂,游戏,0,0
密室逃脱绝境系列4迷失森林,游戏,5,1038
单机模拟越野赛车-飞车传奇,游戏,0,0
口袋妖怪：叶绿中文珍藏版,游戏,0,4
政策头条-项目申报助手,效率办公,0,0
Nonogram - 绘画逻辑拼图,娱乐消遣,0,0
趣P图-让你秒变P图大神,摄影摄像,0,0
百灵健康-基层医生版,医疗健康,0,0
点盾云视频加密系统,影音视听,0,0
房地产估价师准题库,学习教育,5,103
一二级计量师准题库,学习教育,5,85
上大学高考志愿填报,学习教育,0,0
酷狗大字版-听歌领钱,影音视听,0,0
企业查信用信息查询,效率办公,0,1
我的小镇：爷爷奶奶的家,游戏,0,0
重庆农商行企业银行,金融理财,0,0
游戏机被老妈藏起来了3,游戏,4,191
艺术乐园-宝宝巴士,学习教育,0,1
微大圣-搞怪小视频,娱乐消遣,4.5,54
TXT全本免费小说快搜,图书阅读,0,0
音乐音频剪辑-音乐,影音视听,0,0
航天八院智慧党建,学习教育,0,0
I Love Sports Yoga Fitness,体育运动,0,0
公共卫生服务平台,医疗健康,0,0
法桥律师法律咨询,效率办公,5,120
货运江湖船运货主,效率办公,0,0
莉比小公主狂欢嘉年华,游戏,4.5,276
儿童动物填色画画,娱乐消遣,0,0
愤怒的小鸟：拯救计划,游戏,0,1
国家政务服务平台,新闻资讯,0,0
姻果情感-恋爱咨询,聊天社交,0,0
体检宝测血压心率,医疗健康,5,9327
天天拍车-高价卖车,居家生活,5,546
手机电视直播大全,影音视听,4.5,2536
录音机音频剪辑器,实用工具,0,0
万联证券股票开户,金融理财,5,140
超快手机清理大师,实用工具,0,0
英为财情财经投资,金融理财,0,0
照片视频音乐相册,摄影摄像,0,0
快读小说全本免费,图书阅读,0,0
密室逃脱23迷失俱乐部,游戏,5,1025
妈妈去哪儿商家版,实用工具,0,1
新晴天气-天气预报,居家生活,4.5,2565
快测星座运势大全,娱乐消遣,0,0
上海证券期权快线,金融理财,0,0
不折叠微商输入法,实用工具,0,1
Pedir uma m&uacute;sica,影音视听,0,0
大众出行司机约租,旅行交通,2.5,6
天天斗地主（真人版）,游戏,4,5158
中再数据宝货主端,旅行交通,0,0
逸仙e医院患者端,医疗健康,0,0
宝宝农场找找乐HD,娱乐消遣,0,1
没有Kendang的器官,影音视听,0,0
奇妙屋-儿童早教,学习教育,4.5,2712
建筑工程准题库,学习教育,4.5,106
有趣的短信铃声,娱乐消遣,0,0
安信校园教师端,学习教育,0,0
点一点-赚钱游戏,时尚购物,0,0
视频去水印清除,影音视听,0,0
迅捷视频转换器,影音视听,0,0
城市赛车 - 极限漂移,游戏,0,0
做饭游戏棉花糖制作,游戏,0,0
小猪佩奇：主题乐园,游戏,4,58
影音先锋播放器,影音视听,3,76
小猪佩奇：圣诞愿望,游戏,2.5,5
中驰车福品牌商,效率办公,0,0
万能WiFi连网密码,实用工具,0,0
三国杀OL-登录送关羽,游戏,4.5,2603
腾讯视频极速版,影音视听,4,37
智联众运司机端,效率办公,0,0
世界工艺：迷你建筑,游戏,0,0
小学同步一年级,学习教育,0,0
小学同步三年级,学习教育,0,0
小学同步六年级,学习教育,0,0
小学同步二年级,学习教育,0,0
万能小哥师傅端,实用工具,5,645
美颜滤镜P图相机,摄影摄像,0,0
天天基金经典版,金融理财,0,0
美膳万家团长版,居家生活,0,0
全能手机遥控器,实用工具,0,0
石油计量单机版,实用工具,0,0
诡船谜案2-恐怖解谜,游戏,0,0
免费小说阅读器,图书阅读,4.5,35
九秀直播尊享版,聊天社交,0,0
追书神器免费版,图书阅读,5,406
镇村通-伙伴版,效率办公,0,0
叶罗丽公主水晶鞋,游戏,3.5,1336
摩托车出租车司机,游戏,0,0
国家体育总局,新闻资讯,0,0
儿歌大全100首,影音视听,0,0
动漫动态壁纸,影音视听,0,0
设计家：房子装饰,游戏,0,0
中世纪战争模拟器,游戏,0,0
爱莎化妆公主游戏,游戏,0,2
7分钟腹部运动,体育运动,0,0
愤怒的小鸟太空版,游戏,0,3
猪猪侠之五灵酷跑,游戏,4,3013
宝宝预防肺炎,学习教育,0,0
宝宝生日派对,学习教育,3,157
宝宝学加减法,学习教育,5,245
托卡生活：放学后,游戏,0,0
美颜魔拍相机,摄影摄像,0,2
千里眼小微版,摄影摄像,0,1
天津农商银行,金融理财,0,0
迪士尼度假区,居家生活,0,0
鼎峰智慧社区,聊天社交,0,0
上海挂号预约,医疗健康,0,0
秒秒分期贷款,金融理财,0,0
新余掌上社保,金融理财,0,0
极速清理管家,实用工具,3,6
广银直销银行,金融理财,0,0
锦艺搜布卖家,时尚购物,0,0
物通网货主版,旅行交通,0,1
泰隆企业银行,金融理财,0,0
会说话的金杰猫2,游戏,0,0
免费听书神器,图书阅读,0,0
录音全能王,效率办公,0,3
小鹿玩英语,学习教育,0,0
上海老干部,学习教育,0,0
电子研习社,学习教育,0,2
警车改装拉力赛,游戏,5,12
几何冲刺：零度,游戏,4.5,15
宝宝认声音,学习教育,5,667
极限着陆专业版,游戏,0,3
传说之下杉斯3D,游戏,0,0
GT赛车驾驶模拟,游戏,0,0
天府行司机,旅行交通,0,1
西南金点子,金融理财,3.5,8
海淘免税店,时尚购物,0,0
测距测量仪,实用工具,3,33
好心情趣文,摄影摄像,0,0
驾驶模拟器2020,游戏,0,0
老爹的煎饼店,游戏,0,0
老爹意大利面,游戏,0,0
老爹炸鸡翅店,游戏,0,0
装扮动漫少女,游戏,4.5,13
移动采编,效率办公,0,0
万联e万通,金融理财,4.5,401
maaiiconnect,效率办公,0,0
云臻智联,效率办公,0,0
多麦生鲜,时尚购物,0,0
长沙地铁,旅行交通,0,0
肇庆出行,旅行交通,0,0
新微创源,聊天社交,0,0
动漫壁纸,摄影摄像,0,0
车务在线,旅行交通,0,0
中国移动,实用工具,3,7519
嘉衡健身,体育运动,0,0
Cookpad菜板,居家生活,0,0
手臂运动,体育运动,0,0
无人机器人,游戏,0,0
汽车停车场,游戏,0,0
溯本通,效率办公,0,0
鲨鱼模拟器,游戏,0,0
冀时办,新闻资讯,0,0
女孩爱化妆,游戏,0,0
当妈模拟器,游戏,2.5,129
会员通,效率办公,5,16
源本云,新闻资讯,0,0
觅快药,医疗健康,0,0
装修模拟器,游戏,0,3
全面战争,游戏,0,0
花火-同城约会交友精选平台,聊天社交,0,0
萝卜投研-股票线索智慧选股,金融理财,4.5,36
大鸟电话-网络电话免费铃声,聊天社交,0,1
一起看书-免费小说阅读神器,图书阅读,0,0
工拍拍-专业工程水印相机,摄影摄像,0,0
卫通大波束综合服务平台,效率办公,0,0
私屿-高净值人群社交平台,聊天社交,0,0
趣多多-刷视频能赚钱APP,影音视听,0,1
借呗还呗-借呗分期还呗,金融理财,0,0
商赢互联网医院医生版,医疗健康,0,0
天龙八部手游（三周年庆）,游戏,2.5,1165
假装情侣-语音聊天交友,聊天社交,0,0
社区随约服务网上驿站,居家生活,0,0
股讯通-股票配资平台,新闻资讯,0,0
阜阳人民医院-医生端,医疗健康,0,0
猫小帅英语-少儿英语,学习教育,0,0
悦器社-吉他尤克里里,学习教育,5,115
剧多多-美剧韩剧大全,影音视听,0,0
手机壁纸大全免费视频,摄影摄像,0,0
猫小帅做蛋糕-3D游戏,学习教育,4.5,10
解压粘液史莱姆模拟,学习教育,0,0
语音转文字大师软件,效率办公,0,0
服药精灵-吃药提醒,医疗健康,0,4
灌篮高手 正版授权手游,游戏,0,0
葫芦-个人智能网盘,效率办公,0,0
掌上火车票12306抢票,旅行交通,4.5,6926
黑洞大作战-洞洞大乱斗,游戏,3.5,13
围棋入门教学练习,学习教育,4.5,199
叫叫识字儿童认字,学习教育,4.5,2070
恐怖奶奶冰淇淋模拟器,游戏,0,0
文墨天机紫微斗数,娱乐消遣,4.5,134
消防工程师亿题库,学习教育,0,0
存储空间清理大师,实用工具,0,0
平安好学vipJr英语,学习教育,2.5,6
襄垣融汇村镇银行,金融理财,0,0
视频去水印加水印,摄影摄像,0,0
掌上兼职-赚钱靠谱,居家生活,5,1062
移动图书馆公图版,图书阅读,0,0
LittleLives校园签到,学习教育,0,0
信鸽足环号网查询,实用工具,0,0
30天练出六块腹肌,体育运动,0,0
语音备忘录助手,效率办公,0,0
基金从业练题狗,学习教育,4.5,66
电气服务云平台,效率办公,0,0
博科希尔家长端,学习教育,0,0
云龄社区接单端,医疗健康,0,0
百姓医生医生端,医疗健康,0,0
百姓医生患者端,医疗健康,0,0
激萌美颜美妆P图,摄影摄像,0,3
智慧商贸进销存,效率办公,5,477
